"OTU_1386" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__[Ruminococcus]_torques_group" ""
"OTU_1391" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Anaerovoracaceae" "g__Mogibacterium" ""
"OTU_1393" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_1396" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Propionibacteriales" "f__Propionibacteriaceae" "g__Cutibacterium" "s__Cutibacterium_acnes"
"OTU_1399" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_animalis"
"OTU_1415" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Staphylococcales" "f__Gemellaceae" "g__Gemella" ""
"OTU_1427" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_animalis"
"OTU_143" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__Faecalibacterium" "s__uncultured_bacterium"
"OTU_1452" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Lacticaseibacillus" "s__Lactobacillus_paracasei"
"OTU_1475" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Tannerellaceae" "g__Parabacteroides" ""
"OTU_1478" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__Subdoligranulum" "s__uncultured_bacterium"
"OTU_148" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Christensenellales" "f__Christensenellaceae" "g__Christensenellaceae_R-7_group" "s__uncultured_bacterium"
"OTU_1486" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_breve"
"OTU_1489" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Enterobacterales" "f__Enterobacteriaceae" "g__Escherichia-Shigella" "s__Escherichia_coli"
"OTU_1496" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_dentium"
"OTU_1499" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_pseudocatenulatum"
"OTU_15" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Lacticaseibacillus" "s__Lactobacillus_paracasei"
"OTU_151" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Peptoniphilus" ""
"OTU_1511" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Anaerococcus" "s__uncultured_bacterium"
"OTU_1513" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Anaerovoracaceae" "g__S5-A14a" ""
"OTU_1528" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Agathobacter" "s__uncultured_bacterium"
"OTU_1530" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Agathobacter" "s__uncultured_bacterium"
"OTU_1538" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Anaerococcus" "s__uncultured_bacterium"
"OTU_1540" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Peptoniphilus" ""
"OTU_1542" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_1546" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Hungateiclostridiaceae" "g__Fastidiosipila" ""
"OTU_1552" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Actinomycetales" "f__Actinomycetaceae" "g__Varibaculum" ""
"OTU_1556" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Dorea" ""
"OTU_1567" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Prevotellaceae" "g__Prevotella_9" "s__uncultured_bacterium"
"OTU_1569" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Oscillospiraceae" "g__UCG-005" ""
"OTU_1570" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Peptoniphilus" ""
"OTU_1573" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Prevotellaceae" "g__Prevotella_9" "s__uncultured_bacterium"
"OTU_1578" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Prevotellaceae" "g__Prevotella_9" "s__uncultured_bacterium"
"OTU_1580" "k__Bacteria" "p__Spirochaetota" "c__Brachyspirae" "o__Brachyspirales" "f__Brachyspiraceae" "g__Brachyspira" ""
"OTU_1581" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__[Ruminococcus]_torques_group" "s__uncultured_organism"
"OTU_1582" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Anaerococcus" ""
"OTU_1584" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Fenollaria" ""
"OTU_1586" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Porphyromonadaceae" "g__Porphyromonas" ""
"OTU_1591" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Gardnerella" "s__Gardnerella_vaginalis"
"OTU_1593" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Finegoldia" ""
"OTU_1595" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_1605" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Murdochiella" ""
"OTU_1628" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Corynebacteriales" "f__Corynebacteriaceae" "g__Corynebacterium" ""
"OTU_1629" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_1630" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Fenollaria" ""
"OTU_1633" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Peptostreptococcaceae" "g__Peptostreptococcus" ""
"OTU_1635" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Corynebacteriales" "f__Corynebacteriaceae" "g__Corynebacterium" ""
"OTU_1636" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_1639" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Coprococcus" "s__uncultured_bacterium"
"OTU_1641" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" "s__Bacteroides_fragilis"
"OTU_1649" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__[Eubacterium]_coprostanoligenes_group" "g__" "s__uncultured_bacterium"
"OTU_1656" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptococcales" "f__Peptococcaceae" "g__Peptococcus" ""
"OTU_1657" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Barnesiellaceae" "g__Barnesiella" "s__uncultured_organism"
"OTU_1658" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Actinomycetales" "f__Actinomycetaceae" "g__Actinomyces" ""
"OTU_1661" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Peptoniphilus" "s__uncultured_bacterium"
"OTU_1662" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Anaerococcus" "s__uncultured_bacterium"
"OTU_1664" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Oscillospiraceae" "g__NK4A214_group" "s__uncultured_bacterium"
"OTU_1666" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Murdochiella" ""
"OTU_1670" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__Faecalibacterium" ""
"OTU_1681" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" ""
"OTU_1686" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Bacillales" "f__Bacillaceae" "g__Bacillus" ""
"OTU_1691" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Muribaculaceae" "g__" "s__uncultured_bacterium"
"OTU_1705" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Peptoniphilus" ""
"OTU_1707" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Christensenellales" "f__Christensenellaceae" "g__Christensenellaceae_R-7_group" "s__uncultured_bacterium"
"OTU_1708" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__[Ruminococcus]_gnavus_group" "s__uncultured_organism"
"OTU_1711" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" "s__uncultured_organism"
"OTU_1716" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Pseudomonadales" "f__Pseudomonadaceae" "g__Pseudomonas" ""
"OTU_1722" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Erysipelotrichales" "f__Erysipelatoclostridiaceae" "g__Erysipelatoclostridium" ""
"OTU_1728" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Streptococcaceae" "g__Streptococcus" "s__Streptococcus_salivarius"
"OTU_1741" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" "s__uncultured_organism"
"OTU_1750" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Enterobacterales" "f__Enterobacteriaceae" "" ""
"OTU_1762" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Streptococcaceae" "g__Streptococcus" "s__Streptococcus_sp."
"OTU_1764" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Tyzzerella" "s__uncultured_organism"
"OTU_1769" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_bifidum"
"OTU_1771" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_dentium"
"OTU_1772" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Lactobacillus" "s__Lactobacillus_gasseri"
"OTU_1776" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Enterobacterales" "f__Enterobacteriaceae" "g__Escherichia-Shigella" "s__Citrobacter_koseri"
"OTU_1785" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_adolescentis"
"OTU_1792" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_breve"
"OTU_1793" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_1802" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_breve"
"OTU_1806" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_1808" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Tyzzerella" ""
"OTU_1810" "k__Bacteria" "p__Actinobacteriota" "c__Coriobacteriia" "o__Coriobacteriales" "f__Atopobiaceae" "g__Atopobium" ""
"OTU_1811" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__Faecalibacterium" "s__uncultured_bacterium"
"OTU_1814" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_182" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Erysipelotrichales" "f__Erysipelatoclostridiaceae" "g__Erysipelatoclostridium" ""
"OTU_1820" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" ""
"OTU_1822" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_1823" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_animalis"
"OTU_1826" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Corynebacteriales" "f__Corynebacteriaceae" "g__Corynebacterium" "s__uncultured_bacterium"
"OTU_1835" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_1838" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_pseudocatenulatum"
"OTU_1842" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__[Ruminococcus]_torques_group" ""
"OTU_1845" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Staphylococcales" "f__Staphylococcaceae" "g__Staphylococcus" "s__Staphylococcus_lugdunensis"
"OTU_1855" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_adolescentis"
"OTU_1869" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Dorea" "s__uncultured_bacterium"
"OTU_187" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" ""
"OTU_1872" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__[Eubacterium]_hallii_group" "s__uncultured_bacterium"
"OTU_1879" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__Faecalibacterium" ""
"OTU_1886" "k__Bacteria" "p__Campylobacterota" "c__Campylobacteria" "o__Campylobacterales" "f__Campylobacteraceae" "g__Campylobacter" "s__Campylobacter_ureolyticus"
"OTU_1888" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Oscillospiraceae" "g__uncultured" ""
"OTU_189" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Lacticaseibacillus" "s__Lactobacillus_paracasei"
"OTU_1892" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Prevotellaceae" "g__Prevotella_9" "s__uncultured_bacterium"
"OTU_1894" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__Faecalibacterium" ""
"OTU_1896" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Gardnerella" "s__Gardnerella_vaginalis"
"OTU_1897" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__[Eubacterium]_siraeum_group" ""
"OTU_1901" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Peptostreptococcaceae" "g__Terrisporobacter" "s__uncultured_bacterium"
"OTU_1904" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Prevotellaceae" "g__Prevotella" "s__uncultured_bacterium"
"OTU_1907" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_1908" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Clostridia_UCG-014" "f__" "g__" "s__uncultured_bacterium"
"OTU_1912" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Oscillospiraceae" "g__uncultured" "s__uncultured_bacterium"
"OTU_1914" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Corynebacteriales" "f__Corynebacteriaceae" "g__Corynebacterium" ""
"OTU_1917" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_1919" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Prevotellaceae" "g__Prevotella" "s__uncultured_bacterium"
"OTU_1921" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Tannerellaceae" "g__Parabacteroides" ""
"OTU_1924" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__[Ruminococcus]_torques_group" ""
"OTU_1925" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Anaerovoracaceae" "g__Mogibacterium" "s__uncultured_rumen"
"OTU_1933" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_1936" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Prevotellaceae" "g__Prevotella" ""
"OTU_1942" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Fenollaria" ""
"OTU_1945" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Porphyromonadaceae" "g__Porphyromonas" ""
"OTU_1947" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__Ruminococcus" "s__uncultured_bacterium"
"OTU_1949" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" ""
"OTU_1955" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" ""
"OTU_1957" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Agathobacter" ""
"OTU_1960" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Anaerovoracaceae" "g__S5-A14a" ""
"OTU_1962" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Oscillospiraceae" "g__UCG-002" "s__uncultured_bacterium"
"OTU_1981" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Burkholderiales" "f__Oxalobacteraceae" "g__Massilia" "s__uncultured_bacterium"
"OTU_2003" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__[Ruminococcus]_torques_group" "s__uncultured_bacterium"
"OTU_2009" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__Faecalibacterium" ""
"OTU_2011" "k__Bacteria" "p__Verrucomicrobiota" "c__Verrucomicrobiae" "o__Verrucomicrobiales" "f__Akkermansiaceae" "g__Akkermansia" ""
"OTU_2012" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__Faecalibacterium" "s__uncultured_bacterium"
"OTU_2013" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Clostridiales" "f__Clostridiaceae" "g__Clostridium_sensu_stricto_1" "s__uncultured_bacterium"
"OTU_2014" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_2018" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__[Ruminococcus]_torques_group" "s__uncultured_organism"
"OTU_2020" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Agathobacter" "s__uncultured_bacterium"
"OTU_2022" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Erysipelotrichales" "f__Erysipelatoclostridiaceae" "g__Catenibacterium" "s__uncultured_bacterium"
"OTU_2025" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Roseburia" "s__uncultured_organism"
"OTU_2026" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptococcales" "f__Peptococcaceae" "g__Peptococcus" ""
"OTU_2031" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Erysipelotrichales" "f__Erysipelatoclostridiaceae" "g__Erysipelotrichaceae_UCG-003" ""
"OTU_2034" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Streptococcaceae" "g__Streptococcus" ""
"OTU_2035" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Actinomycetales" "f__Actinomycetaceae" "g__Varibaculum" ""
"OTU_2036" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Anaerostipes" "s__Anaerostipes_hadrus"
"OTU_2039" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Oscillospiraceae" "g__UCG-002" ""
"OTU_204" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Enterococcaceae" "g__Enterococcus" ""
"OTU_2040" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_2044" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Oscillospiraceae" "g__UCG-003" ""
"OTU_2048" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Anaerovoracaceae" "g__S5-A14a" ""
"OTU_2054" "k__Bacteria" "p__Actinobacteriota" "c__Coriobacteriia" "o__Coriobacteriales" "f__Coriobacteriaceae" "g__Collinsella" "s__uncultured_bacterium"
"OTU_2055" "k__Bacteria" "p__Firmicutes" "c__Negativicutes" "o__Veillonellales-Selenomonadales" "f__Veillonellaceae" "g__Dialister" "s__uncultured_bacterium"
"OTU_2056" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Coprococcus" "s__uncultured_bacterium"
"OTU_2057" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Clostridiales" "f__Clostridiaceae" "g__Clostridium_sensu_stricto_1" "s__Clostridium_perfringens"
"OTU_2074" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" "s__Bacteroides_vulgatus"
